run_id,order_index,block,model,provider,route,requested_model_id,frame,profile_id,profile_text,burden_level,scenario_text,repetition
CAN_H3_02611,2611,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P26,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",4
CAN_H3_02612,2612,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P01,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",4
CAN_H3_02613,2613,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P24,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",3
CAN_H3_02614,2614,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P14,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",4
CAN_H3_02615,2615,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,collective,P25,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",5
CAN_H3_02616,2616,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,collective,P13,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",3
CAN_H3_02617,2617,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P27,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",3
CAN_H3_02618,2618,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P18,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",4
CAN_H3_02619,2619,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,autonomy,P14,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",2
CAN_H3_02620,2620,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P10,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",4
CAN_H3_02621,2621,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,collective,P12,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",2
CAN_H3_02622,2622,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P07,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",5
CAN_H3_02623,2623,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P11,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",5
CAN_H3_02624,2624,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,autonomy,P18,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",3
CAN_H3_02625,2625,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P13,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_H3_02626,2626,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P22,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",5
CAN_H3_02627,2627,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P26,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",2
CAN_H3_02628,2628,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P08,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",3
CAN_H3_02629,2629,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P23,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",3
CAN_H3_02630,2630,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P20,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",2
CAN_H3_02631,2631,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P20,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",5
CAN_H3_02632,2632,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,autonomy,P20,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",2
CAN_H3_02633,2633,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P21,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_H3_02634,2634,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,collective,P20,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",3
CAN_H3_02635,2635,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,collective,P22,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",5
CAN_H3_02636,2636,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P09,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",3
CAN_H3_02637,2637,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,collective,P12,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",5
CAN_H3_02638,2638,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,autonomy,P07,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",5
CAN_H3_02639,2639,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,collective,P14,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",2
CAN_H3_02640,2640,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,collective,P26,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",5
CAN_H3_02641,2641,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,autonomy,P18,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",4
CAN_H3_02642,2642,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,collective,P24,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",3
CAN_H3_02643,2643,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P16,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",2
CAN_H3_02644,2644,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,collective,P14,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_H3_02645,2645,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P07,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",4
CAN_H3_02646,2646,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,collective,P25,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",2
CAN_H3_02647,2647,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,autonomy,P05,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",3
CAN_H3_02648,2648,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P03,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_H3_02649,2649,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P05,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",3
CAN_H3_02650,2650,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,autonomy,P11,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_H3_02651,2651,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P24,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_H3_02652,2652,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,autonomy,P01,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",3
CAN_H3_02653,2653,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P04,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",4
CAN_H3_02654,2654,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P08,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",3
CAN_H3_02655,2655,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P14,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",3
CAN_H3_02656,2656,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P05,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",5
CAN_H3_02657,2657,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P01,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",5
CAN_H3_02658,2658,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,autonomy,P20,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",4
CAN_H3_02659,2659,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,autonomy,P18,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",4
CAN_H3_02660,2660,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P15,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",2
CAN_H3_02661,2661,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,neutral,P03,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",3
CAN_H3_02662,2662,h3,Qwen3.6-72B Instruct,Qwen,dashscope,qwen3.6-72b-instruct,equity,P27,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",2
