run_id,model,provider,api_model,json_valid,score_valid,non_refusal,willingness,rationale,raw_output,error,timestamp_utc
RUN01741,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, flexible hours, and minimal documentation required make it easy to fit the vaccination into my busy schedule with a young child. I'm somewhat trusting of public health authorities, and the quick process time is a plus. However, I might have some lingering doubts about the vaccine itself.","{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, flexible hours, and minimal documentation required make it easy to fit the vaccination into my busy schedule with a young child. I'm somewhat trusting of public health authorities, and the quick process time is a plus. However, I might have some lingering doubts about the vaccine itself.""}",,2026-06-02T07:39:29.976561+00:00
RUN01742,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of the online scheduling, extended hours, and minimal documentation required make it easy to fit the vaccination into my part-time work schedule and take care of my child. I'm somewhat trusting of public health authorities, so I'm inclined to follow their recommendations. However, not having a regular doctor or health clinic makes me slightly hesitant about the process.","{""willingness"": 80, ""rationale"": ""The convenience of the online scheduling, extended hours, and minimal documentation required make it easy to fit the vaccination into my part-time work schedule and take care of my child. I'm somewhat trusting of public health authorities, so I'm inclined to follow their recommendations. However, not having a regular doctor or health clinic makes me slightly hesitant about the process.""}",,2026-06-02T07:39:36.883601+00:00
RUN01743,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of the online scheduling, flexible hours, and quick process make it easy to fit the vaccination into my busy schedule with a young child, but I still have some reservations due to my medium trust in public health authorities.","{""willingness"": 80, ""rationale"": ""The convenience of the online scheduling, flexible hours, and quick process make it easy to fit the vaccination into my busy schedule with a young child, but I still have some reservations due to my medium trust in public health authorities.""}",,2026-06-02T07:39:38.648271+00:00
RUN01744,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of the online scheduling, flexible hours, and quick process make it easy to fit the vaccination into her busy schedule with a young child, but some hesitation remains due to medium trust in public health authorities.","{""willingness"": 80, ""rationale"": ""The convenience of the online scheduling, flexible hours, and quick process make it easy to fit the vaccination into her busy schedule with a young child, but some hesitation remains due to medium trust in public health authorities.""}",,2026-06-02T07:39:40.400462+00:00
RUN01745,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, flexible appointment hours, and minimal required documentation make it easy for me to fit the vaccination into my busy schedule as a part-time working mom, increasing my willingness to get vaccinated.","

{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, flexible appointment hours, and minimal required documentation make it easy for me to fit the vaccination into my busy schedule as a part-time working mom, increasing my willingness to get vaccinated.""}",,2026-06-02T07:39:42.891224+00:00
RUN01746,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,40,"I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and the need to gather documents and wait in line for a long time, but I still want to protect myself and my child from the disease.","{""willingness"": 40, ""rationale"": ""I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and the need to gather documents and wait in line for a long time, but I still want to protect myself and my child from the disease.""}",,2026-06-02T07:39:45.097478+00:00
RUN01747,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,40,"I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and the need to gather documents and wait in line for a long time, but I still want to protect myself and my child from the disease.","{""willingness"": 40, ""rationale"": ""I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and the need to gather documents and wait in line for a long time, but I still want to protect myself and my child from the disease.""}",,2026-06-02T07:39:47.523503+00:00
RUN01748,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,40,"The hassle of in-person registration, long waiting time, and need to gather documents may deter her, but her concern for her child's health and medium trust in public health authorities keep her somewhat willing to consider vaccination.","

{""willingness"": 40, ""rationale"": ""The hassle of in-person registration, long waiting time, and need to gather documents may deter her, but her concern for her child's health and medium trust in public health authorities keep her somewhat willing to consider vaccination.""}",,2026-06-02T07:39:50.062002+00:00
RUN01749,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,40,"I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and I'm not sure if the benefits of vaccination outweigh the inconvenience.","{""willingness"": 40, ""rationale"": ""I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and I'm not sure if the benefits of vaccination outweigh the inconvenience.""}",,2026-06-02T07:39:51.130583+00:00
RUN01750,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,40,"I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and the need to gather specific documents may be a barrier, but I still see the importance of getting vaccinated.","{""willingness"": 40, ""rationale"": ""I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and the need to gather specific documents may be a barrier, but I still see the importance of getting vaccinated.""}",,2026-06-02T07:39:53.068513+00:00
RUN01751,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of the nearby pharmacy with extended hours and the simplicity of the registration process make it easy to fit the vaccination into my schedule, even with a young child to care for. I trust the process enough to feel comfortable with the minimal documentation required.","{""willingness"": 80, ""rationale"": ""The convenience of the nearby pharmacy with extended hours and the simplicity of the registration process make it easy to fit the vaccination into my schedule, even with a young child to care for. I trust the process enough to feel comfortable with the minimal documentation required.""}",,2026-06-02T07:39:54.229849+00:00
RUN01752,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of the nearby pharmacy with extended hours and the simplicity of the registration process make it easy to fit the vaccination into her schedule, especially with a young child to care for. However, her medium trust in public health authorities might make her slightly hesitant.","

{""willingness"": 80, ""rationale"": ""The convenience of the nearby pharmacy with extended hours and the simplicity of the registration process make it easy to fit the vaccination into her schedule, especially with a young child to care for. However, her medium trust in public health authorities might make her slightly hesitant.""}",,2026-06-02T07:39:57.115567+00:00
RUN01753,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of the nearby pharmacy with extended hours and the simplicity of the registration process make it easy to fit the vaccination into my schedule, especially with a young child to care for. However, my medium trust in public health authorities holds me back from being completely willing.","{""willingness"": 80, ""rationale"": ""The convenience of the nearby pharmacy with extended hours and the simplicity of the registration process make it easy to fit the vaccination into my schedule, especially with a young child to care for. However, my medium trust in public health authorities holds me back from being completely willing.""}",,2026-06-02T07:39:59.180833+00:00
RUN01754,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of the nearby pharmacy with extended hours and the simplicity of the registration process make it easy to fit the vaccination into her schedule, especially with a young child to care for. However, her medium trust in public health authorities might make her slightly hesitant.","{""willingness"": 80, ""rationale"": ""The convenience of the nearby pharmacy with extended hours and the simplicity of the registration process make it easy to fit the vaccination into her schedule, especially with a young child to care for. However, her medium trust in public health authorities might make her slightly hesitant.""}",,2026-06-02T07:40:01.209764+00:00
RUN01755,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of the nearby pharmacy with extended hours and the simplicity of the registration process make it easy to fit the vaccination into her schedule, especially with a young child to care for. Her medium trust in public health authorities doesn't significantly deter her, given the straightforward and hassle-free process.","{""willingness"": 80, ""rationale"": ""The convenience of the nearby pharmacy with extended hours and the simplicity of the registration process make it easy to fit the vaccination into her schedule, especially with a young child to care for. Her medium trust in public health authorities doesn't significantly deter her, given the straightforward and hassle-free process.""}",,2026-06-02T07:40:04.503383+00:00
RUN01756,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,40,"The hassle of in-person registration, long waiting time, and need to bring multiple documents may deter me, but my concern for my child's health and my own might still motivate me to go through the process, albeit reluctantly.","

{""willingness"": 40, ""rationale"": ""The hassle of in-person registration, long waiting time, and need to bring multiple documents may deter me, but my concern for my child's health and my own might still motivate me to go through the process, albeit reluctantly.""}",,2026-06-02T07:40:07.180830+00:00
RUN01757,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,40,"I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and the need to take time off from work to do so. The requirement to bring specific documents and wait for an hour or more is also a deterrent. However, I still value the importance of vaccination for my child's health and my own.","{""willingness"": 40, ""rationale"": ""I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and the need to take time off from work to do so. The requirement to bring specific documents and wait for an hour or more is also a deterrent. However, I still value the importance of vaccination for my child's health and my own.""}",,2026-06-02T07:40:09.992297+00:00
RUN01758,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,40,"I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and the need to take time off from work to do so. The requirement to bring multiple documents and wait for a long time may deter me, but I still value the importance of vaccination for my child's and my own health.","{""willingness"": 40, ""rationale"": ""I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and the need to take time off from work to do so. The requirement to bring multiple documents and wait for a long time may deter me, but I still value the importance of vaccination for my child's and my own health.""}",,2026-06-02T07:40:13.516532+00:00
RUN01759,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,40,"I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and the need to take time off from work to do so. The requirement to bring specific documents and wait for an uncertain amount of time may be a deterrent, but I still see the value in getting vaccinated.","{""willingness"": 40, ""rationale"": ""I'm concerned about the hassle and time required to register in person, especially with a young child to care for, and the need to take time off from work to do so. The requirement to bring specific documents and wait for an uncertain amount of time may be a deterrent, but I still see the value in getting vaccinated.""}",,2026-06-02T07:40:16.264744+00:00
RUN01760,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,40,"The hassle of in-person registration, long waiting time, and need to bring multiple documents may deter me, but my concern for my child's health and my own might still motivate me to go through the process, albeit reluctantly.","{""willingness"": 40, ""rationale"": ""The hassle of in-person registration, long waiting time, and need to bring multiple documents may deter me, but my concern for my child's health and my own might still motivate me to go through the process, albeit reluctantly.""}",,2026-06-02T07:40:18.467053+00:00
RUN01761,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, flexible appointment hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule with a young child, but her medium trust in public health authorities slightly tempers her enthusiasm.","{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, flexible appointment hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule with a young child, but her medium trust in public health authorities slightly tempers her enthusiasm.""}",,2026-06-02T07:40:20.781180+00:00
RUN01762,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of the online scheduling, flexible hours, and quick process make it easy to fit the vaccination into my busy schedule with a young child, but I still have some reservations about the vaccine due to my medium trust in public health authorities.","{""willingness"": 80, ""rationale"": ""The convenience of the online scheduling, flexible hours, and quick process make it easy to fit the vaccination into my busy schedule with a young child, but I still have some reservations about the vaccine due to my medium trust in public health authorities.""}",,2026-06-02T07:40:23.690453+00:00
RUN01763,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, flexible appointment hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule with a young child, but her medium trust in public health authorities slightly tempers her enthusiasm.","{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, flexible appointment hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule with a young child, but her medium trust in public health authorities slightly tempers her enthusiasm.""}",,2026-06-02T07:40:25.650899+00:00
RUN01764,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, flexible appointment hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule with a young child, but her medium trust in public health authorities slightly tempers her enthusiasm.","{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, flexible appointment hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule with a young child, but her medium trust in public health authorities slightly tempers her enthusiasm.""}",,2026-06-02T07:40:28.693819+00:00
RUN01765,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, flexible appointment hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule, especially with a young child to care for. Her medium trust in public health authorities doesn't significantly deter her, given the straightforward process.","

{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, flexible appointment hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule, especially with a young child to care for. Her medium trust in public health authorities doesn't significantly deter her, given the straightforward process.""}",,2026-06-02T07:40:31.660412+00:00
RUN01766,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm somewhat willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a turn-off. However, I have a young child and want to protect them, so I'll tolerate the inconvenience for their sake.","{""willingness"": 60, ""rationale"": ""I'm somewhat willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a turn-off. However, I have a young child and want to protect them, so I'll tolerate the inconvenience for their sake.""}",,2026-06-02T07:40:33.871916+00:00
RUN01767,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm somewhat willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a turn-off. However, I have a young child and want to protect them, so I'll tolerate the inconvenience.","{""willingness"": 60, ""rationale"": ""I'm somewhat willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a turn-off. However, I have a young child and want to protect them, so I'll tolerate the inconvenience.""}",,2026-06-02T07:40:36.455088+00:00
RUN01768,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm somewhat willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a turn-off. However, I have a young child and want to protect them, so I'll tolerate the inconvenience.","{""willingness"": 60, ""rationale"": ""I'm somewhat willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a turn-off. However, I have a young child and want to protect them, so I'll tolerate the inconvenience.""}",,2026-06-02T07:40:38.626373+00:00
RUN01769,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm somewhat willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a turn-off. However, I have a young child and want to protect them, so I'll tolerate the inconvenience.","{""willingness"": 60, ""rationale"": ""I'm somewhat willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a turn-off. However, I have a young child and want to protect them, so I'll tolerate the inconvenience.""}",,2026-06-02T07:40:41.276064+00:00
RUN01770,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm somewhat willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a turn-off, especially with a young child to care for. However, I trust my doctor and the importance of vaccination for my child's health, so I'll likely still go through with it.","{""willingness"": 60, ""rationale"": ""I'm somewhat willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a turn-off, especially with a young child to care for. However, I trust my doctor and the importance of vaccination for my child's health, so I'll likely still go through with it.""}",,2026-06-02T07:40:42.759310+00:00
RUN01771,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, extended pharmacy hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule as a self-employed mother. Her medium trust in public health authorities doesn't significantly deter her, given the straightforward process.","{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, extended pharmacy hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule as a self-employed mother. Her medium trust in public health authorities doesn't significantly deter her, given the straightforward process.""}",,2026-06-02T07:40:44.818868+00:00
RUN01772,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, extended hours, and minimal documentation required make it easy to fit the vaccination into her busy schedule as a self-employed parent, but her medium trust in public health authorities slightly reduces her enthusiasm.","{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, extended hours, and minimal documentation required make it easy to fit the vaccination into her busy schedule as a self-employed parent, but her medium trust in public health authorities slightly reduces her enthusiasm.""}",,2026-06-02T07:40:46.816969+00:00
RUN01773,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, extended hours, and minimal documentation required make it easy to fit the vaccination into her busy schedule as a self-employed parent, but her medium trust in public health authorities slightly reduces her enthusiasm.","{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, extended hours, and minimal documentation required make it easy to fit the vaccination into her busy schedule as a self-employed parent, but her medium trust in public health authorities slightly reduces her enthusiasm.""}",,2026-06-02T07:40:49.380279+00:00
RUN01774,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, extended hours, and minimal documentation required make it easy to fit the vaccination into her busy schedule as a self-employed parent, but her medium trust in public health authorities slightly reduces her enthusiasm.","{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, extended hours, and minimal documentation required make it easy to fit the vaccination into her busy schedule as a self-employed parent, but her medium trust in public health authorities slightly reduces her enthusiasm.""}",,2026-06-02T07:40:51.945651+00:00
RUN01775,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, extended pharmacy hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule as a self-employed parent, but her medium trust in public health authorities slightly reduces her enthusiasm.","

{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, extended pharmacy hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule as a self-employed parent, but her medium trust in public health authorities slightly reduces her enthusiasm.""}",,2026-06-02T07:40:54.567317+00:00
RUN01776,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated to protect myself and my child, but the in-person registration process with paperwork and long waiting time is inconvenient and may conflict with my self-employment schedule, making it a hassle.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated to protect myself and my child, but the in-person registration process with paperwork and long waiting time is inconvenient and may conflict with my self-employment schedule, making it a hassle.""}",,2026-06-02T07:40:59.984428+00:00
RUN01777,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated to protect myself and my child, but the hassle of registering in person, bringing extra documents, and waiting for hours is a significant inconvenience, especially since I have to take time off from my self-employment to do so.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated to protect myself and my child, but the hassle of registering in person, bringing extra documents, and waiting for hours is a significant inconvenience, especially since I have to take time off from my self-employment to do so.""}",,2026-06-02T07:41:03.012088+00:00
RUN01778,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated to protect myself and my child, but the in-person registration process with paperwork and long waiting time is inconvenient and may conflict with my self-employment schedule, making it a hassle.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated to protect myself and my child, but the in-person registration process with paperwork and long waiting time is inconvenient and may conflict with my self-employment schedule, making it a hassle.""}",,2026-06-02T07:41:04.937680+00:00
RUN01779,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated to protect myself and my child, but the in-person registration process with paperwork and long waiting time is inconvenient and may conflict with my self-employment schedule, making it a hassle.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated to protect myself and my child, but the in-person registration process with paperwork and long waiting time is inconvenient and may conflict with my self-employment schedule, making it a hassle.""}",,2026-06-02T07:41:07.540528+00:00
RUN01780,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated, but the in-person registration process with paperwork and long waiting times is inconvenient for me, especially with a 3-year-old to care for. I'm not sure it's worth the hassle, but I'll consider it for my child's and my own health.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated, but the in-person registration process with paperwork and long waiting times is inconvenient for me, especially with a 3-year-old to care for. I'm not sure it's worth the hassle, but I'll consider it for my child's and my own health.""}",,2026-06-02T07:41:10.168370+00:00
RUN01781,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of the nearby pharmacy with extended hours and quick appointment process makes it easy to fit into her schedule, and the lack of required documentation is a plus, but her medium trust in public health authorities slightly reduces her enthusiasm.","

{""willingness"": 80, ""rationale"": ""The convenience of the nearby pharmacy with extended hours and quick appointment process makes it easy to fit into her schedule, and the lack of required documentation is a plus, but her medium trust in public health authorities slightly reduces her enthusiasm.""}",,2026-06-02T07:41:13.415068+00:00
RUN01782,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of scheduling online, the proximity of the pharmacy, and the minimal required documentation make it easy to fit the vaccination into my schedule, especially with a young child to care for. However, my medium trust in public health authorities slightly tempers my enthusiasm.","{""willingness"": 80, ""rationale"": ""The convenience of scheduling online, the proximity of the pharmacy, and the minimal required documentation make it easy to fit the vaccination into my schedule, especially with a young child to care for. However, my medium trust in public health authorities slightly tempers my enthusiasm.""}",,2026-06-02T07:41:15.887823+00:00
RUN01783,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of the nearby pharmacy with extended hours and quick appointment process makes it easy to fit into my schedule, and the lack of required documentation is a plus, but I still have some reservations about the vaccine due to my medium trust in public health authorities.","{""willingness"": 80, ""rationale"": ""The convenience of the nearby pharmacy with extended hours and quick appointment process makes it easy to fit into my schedule, and the lack of required documentation is a plus, but I still have some reservations about the vaccine due to my medium trust in public health authorities.""}",,2026-06-02T07:41:18.429846+00:00
RUN01784,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of scheduling online, the proximity of the pharmacy, and the minimal required documentation make it easy to fit the vaccination into my busy schedule as a self-employed parent, but I still have some reservations due to my medium trust in public health authorities.","{""willingness"": 80, ""rationale"": ""The convenience of scheduling online, the proximity of the pharmacy, and the minimal required documentation make it easy to fit the vaccination into my busy schedule as a self-employed parent, but I still have some reservations due to my medium trust in public health authorities.""}",,2026-06-02T07:41:21.354923+00:00
RUN01785,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of the nearby pharmacy with extended hours and quick appointment process makes it easy to fit into my schedule, and not needing extra documentation is a plus, but I still have some reservations about the vaccine due to my medium trust in public health authorities.","{""willingness"": 80, ""rationale"": ""The convenience of the nearby pharmacy with extended hours and quick appointment process makes it easy to fit into my schedule, and not needing extra documentation is a plus, but I still have some reservations about the vaccine due to my medium trust in public health authorities.""}",,2026-06-02T07:41:22.529405+00:00
RUN01786,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated, but the hassle of registering in person, bringing documents, and waiting for a long time is a significant inconvenience, especially with a young child to care for. However, I trust public health authorities enough to believe the vaccine is important for my family's health.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated, but the hassle of registering in person, bringing documents, and waiting for a long time is a significant inconvenience, especially with a young child to care for. However, I trust public health authorities enough to believe the vaccine is important for my family's health.""}",,2026-06-02T07:41:25.031803+00:00
RUN01787,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a turn-off. However, I'm self-employed and can control my schedule, so I can make it work. I just wish it was easier and more convenient.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a turn-off. However, I'm self-employed and can control my schedule, so I can make it work. I just wish it was easier and more convenient.""}",,2026-06-02T07:41:28.842996+00:00
RUN01788,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a deterrent. However, I'm self-employed and can control my schedule, so I can make it work. I just wish it was easier and more convenient.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated, but the hassle of registering in person, bringing extra documents, and waiting for a long time is a bit of a deterrent. However, I'm self-employed and can control my schedule, so I can make it work. I just wish it was easier and more convenient.""}",,2026-06-02T07:41:31.373976+00:00
RUN01789,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated, but the hassle of registering in person, bringing documents, and waiting for a long time is a significant inconvenience, especially with a young child to care for. However, I trust public health authorities enough to believe the vaccine is important for my family's health.","

{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated, but the hassle of registering in person, bringing documents, and waiting for a long time is a significant inconvenience, especially with a young child to care for. However, I trust public health authorities enough to believe the vaccine is important for my family's health.""}",,2026-06-02T07:41:34.550121+00:00
RUN01790,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated, but the hassle of registering in person, bringing documents, and waiting for a long time is a significant inconvenience, especially with a young child to care for. However, I trust public health authorities enough to believe the vaccine is important for my family's health.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated, but the hassle of registering in person, bringing documents, and waiting for a long time is a significant inconvenience, especially with a young child to care for. However, I trust public health authorities enough to believe the vaccine is important for my family's health.""}",,2026-06-02T07:41:36.873604+00:00
RUN01791,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, extended pharmacy hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule as a self-employed parent, but her medium trust in public health authorities slightly tempers her enthusiasm.","{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, extended pharmacy hours, and minimal required documentation make it easy to fit the vaccination into her busy schedule as a self-employed parent, but her medium trust in public health authorities slightly tempers her enthusiasm.""}",,2026-06-02T07:41:39.436780+00:00
